мітка_часу,навантаження_мвт,температура_с,вітер_м_с,свято,потужність_мвт
2024-10-31 05:00:00,3021.4,0.8,6.6,0,4814.3
2024-10-31 06:00:00,3056.0,0.9,4.2,0,4769.6
2024-10-31 07:00:00,3235.3,3.3,4.5,0,4825.5
2024-10-31 08:00:00,3191.6,3.7,0.6,0,4745.6
2024-10-31 09:00:00,4017.5,-6.8,0.4,0,4816.6
2024-10-31 10:00:00,3403.1,5.4,4.3,0,4806.2
2024-10-31 11:00:00,3249.3,6.6,5.6,0,4821.5
2024-10-31 12:00:00,3792.3,-0.8,2.7,0,4800.3
2024-10-31 13:00:00,3744.8,-0.6,7.3,0,4752.9
2024-10-31 14:00:00,3652.6,1.0,5.5,0,4809.9
2024-10-31 15:00:00,3585.6,0.0,2.2,0,4874.8
2024-10-31 16:00:00,3456.9,3.0,4.1,0,4891.3
2024-10-31 17:00:00,3421.6,-3.5,9.0,0,4950.2
2024-10-31 18:00:00,3574.6,-1.0,1.5,0,4912.8
2024-10-31 19:00:00,2682.3,6.9,5.1,0,4768.4
2024-10-31 20:00:00,3202.0,-0.5,3.4,0,4807.8
2024-10-31 21:00:00,2750.0,6.0,5.4,0,4827.1
2024-10-31 22:00:00,2898.5,3.4,6.5,0,4824.0
2024-10-31 23:00:00,3136.4,-3.1,3.2,0,4831.7
2024-11-01 00:00:00,2729.8,4.0,6.2,0,4950.4
2024-11-01 01:00:00,2645.7,1.7,8.4,0,4775.9
2024-11-01 02:00:00,2992.9,0.7,4.1,0,4794.4
2024-11-01 03:00:00,3134.0,2.8,5.6,0,4912.2
2024-11-01 04:00:00,2914.6,3.5,2.8,0,4799.2
2024-11-01 05:00:00,3083.8,4.2,4.0,0,4849.7
2024-11-01 06:00:00,3157.1,5.6,3.6,0,4881.8
2024-11-01 07:00:00,2992.4,3.3,5.6,0,4854.4
2024-11-01 08:00:00,3446.9,-2.0,6.4,0,4839.6
2024-11-01 09:00:00,3329.2,0.7,3.8,0,4877.0
2024-11-01 10:00:00,2988.9,10.9,7.1,0,4785.4
2024-11-01 11:00:00,3585.4,4.3,7.1,0,4805.2
2024-11-01 12:00:00,3244.4,9.2,5.7,0,4856.8
2024-11-01 13:00:00,3444.3,6.3,3.0,0,4726.6
2024-11-01 14:00:00,3508.2,2.8,2.8,0,4900.9
2024-11-01 15:00:00,3351.4,3.0,2.4,0,4845.2
2024-11-01 16:00:00,3534.6,2.0,5.9,0,4837.7
2024-11-01 17:00:00,3747.4,-3.1,1.6,0,4748.5
2024-11-01 18:00:00,3346.4,2.1,5.4,0,4765.7
2024-11-01 19:00:00,3131.4,5.7,1.8,0,4810.1
2024-11-01 20:00:00,3098.8,0.3,5.6,0,4870.4
2024-11-01 21:00:00,3093.5,3.3,4.0,0,4726.2
2024-11-01 22:00:00,3040.7,4.6,6.7,0,4869.5
2024-11-01 23:00:00,3097.2,-0.6,6.3,0,4812.0
2024-11-02 00:00:00,2806.8,0.5,6.9,0,4820.7
2024-11-02 01:00:00,3202.4,-1.2,6.9,0,4844.6
2024-11-02 02:00:00,2933.8,-0.6,4.3,0,4845.3
2024-11-02 03:00:00,3153.6,-2.0,1.7,0,4796.3
2024-11-02 04:00:00,3219.4,-0.8,1.9,0,4863.1
2024-11-02 05:00:00,3026.7,6.1,0.2,0,4715.9
2024-11-02 06:00:00,3096.7,-0.9,1.8,0,4809.4
2024-11-02 07:00:00,3245.4,2.3,4.1,0,4839.6
2024-11-02 08:00:00,3403.1,0.4,2.9,0,4814.6
2024-11-02 09:00:00,3401.4,5.4,3.6,0,4740.5
2024-11-02 10:00:00,3350.0,5.8,5.0,0,4869.8
2024-11-02 11:00:00,3558.6,4.5,3.4,0,4769.5
2024-11-02 12:00:00,3575.5,2.8,1.8,0,4828.5
2024-11-02 13:00:00,3598.7,1.2,3.9,0,4839.5
2024-11-02 14:00:00,3745.8,-1.7,2.2,0,4832.9
2024-11-02 15:00:00,3419.7,7.7,3.5,0,4890.3
2024-11-02 16:00:00,3451.1,-0.4,6.7,0,4829.2
2024-11-02 17:00:00,3415.6,3.9,3.5,0,4853.2
2024-11-02 18:00:00,3135.2,5.1,7.5,0,4829.1
2024-11-02 19:00:00,3234.5,0.2,6.9,0,4862.5
2024-11-02 20:00:00,3141.6,5.0,2.8,0,4901.6
2024-11-02 21:00:00,2908.1,4.2,1.8,0,4838.8
2024-11-02 22:00:00,2857.1,7.1,3.9,0,4871.0
2024-11-02 23:00:00,2972.7,0.5,6.3,0,4904.6
2024-11-03 00:00:00,2860.0,-2.2,3.0,0,4901.6
2024-11-03 01:00:00,3044.0,0.1,5.8,0,4814.5
2024-11-03 02:00:00,2939.4,2.3,6.4,0,4885.6
2024-11-03 03:00:00,2785.4,1.8,2.5,0,4846.2
2024-11-03 04:00:00,3010.8,0.5,2.6,0,4889.6
2024-11-03 05:00:00,3148.7,-4.1,5.4,0,4862.2
2024-11-03 06:00:00,3197.2,3.1,4.3,0,4847.5
2024-11-03 07:00:00,3158.0,7.6,2.6,0,4855.5
2024-11-03 08:00:00,3375.8,3.1,3.3,0,4846.5
2024-11-03 09:00:00,3448.1,3.5,3.9,0,4848.5
2024-11-03 10:00:00,3368.4,3.4,0.9,0,4825.8
2024-11-03 11:00:00,3549.4,2.9,5.5,0,4821.2
2024-11-03 12:00:00,3452.7,4.5,3.0,0,4921.9
2024-11-03 13:00:00,3556.6,2.8,1.6,0,4857.6
2024-11-03 14:00:00,3720.0,0.7,4.0,0,4805.1
2024-11-03 15:00:00,3774.4,-0.7,2.5,0,4819.9
2024-11-03 16:00:00,3491.2,0.9,7.4,0,4886.6
2024-11-03 17:00:00,3247.2,2.6,2.8,0,4797.0
2024-11-03 18:00:00,3372.2,0.7,1.8,0,4759.7
2024-11-03 19:00:00,3204.6,2.6,5.0,0,4763.3
2024-11-03 20:00:00,3156.3,3.0,2.7,0,4747.3
2024-11-03 21:00:00,3086.9,4.2,2.4,0,4768.8
2024-11-03 22:00:00,2694.4,5.5,5.0,0,4774.7
2024-11-03 23:00:00,2907.0,1.9,1.9,0,4903.0
2024-11-04 00:00:00,3017.0,-2.5,1.1,0,4833.4
2024-11-04 01:00:00,3118.2,0.4,7.5,0,4817.5
2024-11-04 02:00:00,2939.5,1.6,5.2,0,4763.5
2024-11-04 03:00:00,3157.0,-4.1,3.5,0,4828.5
2024-11-04 04:00:00,2942.3,5.6,4.0,0,4748.8
2024-11-04 05:00:00,3042.0,1.9,5.0,0,4817.2
2024-11-04 06:00:00,3149.3,2.6,5.9,0,4938.9
2024-11-04 07:00:00,3292.6,5.5,2.5,0,4868.9
2024-11-04 08:00:00,3627.0,-0.4,4.7,0,4825.2
2024-11-04 09:00:00,3330.2,3.2,3.0,0,4870.6
2024-11-04 10:00:00,3511.0,1.1,3.6,0,4809.6
2024-11-04 11:00:00,3529.8,0.9,4.3,0,4795.7
2024-11-04 12:00:00,3513.0,-0.9,4.0,0,4920.9
2024-11-04 13:00:00,3484.6,6.4,5.5,0,4778.6
2024-11-04 14:00:00,3893.2,0.3,5.0,0,4818.0
2024-11-04 15:00:00,3427.0,3.5,1.0,0,4851.0
2024-11-04 16:00:00,3684.5,-4.2,1.3,0,4788.9
2024-11-04 17:00:00,3263.9,5.0,3.3,0,4868.2
2024-11-04 18:00:00,3240.5,4.6,7.7,0,4820.4
2024-11-04 19:00:00,3156.6,1.7,2.3,0,4868.9
2024-11-04 20:00:00,3179.3,0.8,3.6,0,4865.0
2024-11-04 21:00:00,3172.1,2.6,2.9,0,4823.6
2024-11-04 22:00:00,2796.4,8.3,2.9,0,4921.2
2024-11-04 23:00:00,3327.0,-3.8,4.4,0,4802.4
2024-11-05 00:00:00,2928.1,3.6,6.8,0,4905.1
2024-11-05 01:00:00,2963.3,-1.5,4.9,0,4896.4
2024-11-05 02:00:00,2925.0,1.2,2.4,0,4926.2
2024-11-05 03:00:00,3066.6,0.5,9.5,0,4846.4
2024-11-05 04:00:00,3003.5,-0.0,4.2,0,4798.3
2024-11-05 05:00:00,3010.1,1.2,2.8,0,4941.5
2024-11-05 06:00:00,3233.2,-2.2,6.8,0,4821.0
2024-11-05 07:00:00,3221.3,4.3,3.1,0,4797.0
2024-11-05 08:00:00,3579.1,-4.1,7.3,0,4828.2
2024-11-05 09:00:00,3511.0,2.9,2.3,0,4788.6
2024-11-05 10:00:00,3486.6,0.3,6.9,0,4864.0
2024-11-05 11:00:00,3498.9,-2.3,4.4,0,4807.4
2024-11-05 12:00:00,3576.7,1.8,6.6,0,4823.3
2024-11-05 13:00:00,4008.9,-3.4,7.8,0,4886.1
2024-11-05 14:00:00,3615.7,1.4,1.7,0,4868.9
2024-11-05 15:00:00,3641.8,-3.0,6.6,0,4838.5
2024-11-05 16:00:00,3307.8,2.6,1.2,0,4846.2
2024-11-05 17:00:00,3705.7,-1.5,1.9,0,4838.3
2024-11-05 18:00:00,3361.8,-0.1,2.4,0,4816.1
2024-11-05 19:00:00,3416.3,2.1,5.0,0,4837.6
2024-11-05 20:00:00,3373.6,-1.1,4.1,0,4862.2
2024-11-05 21:00:00,3064.0,1.1,3.7,0,4831.4
2024-11-05 22:00:00,3359.2,-3.3,4.3,0,4858.7
2024-11-05 23:00:00,2848.5,3.1,5.2,0,4795.9
2024-11-06 00:00:00,2649.9,6.3,5.3,0,4809.5
2024-11-06 01:00:00,2581.0,9.4,6.2,0,4803.0
2024-11-06 02:00:00,3062.0,1.3,7.6,0,4811.5
2024-11-06 03:00:00,3051.7,3.4,4.0,0,4904.1
2024-11-06 04:00:00,3250.1,-4.3,3.0,0,4876.0
2024-11-06 05:00:00,2783.3,5.5,5.2,0,4785.9
2024-11-06 06:00:00,2979.0,3.4,1.7,0,4861.6
2024-11-06 07:00:00,3270.0,-0.4,2.6,0,4820.2
2024-11-06 08:00:00,3112.3,4.7,6.0,0,4805.6
2024-11-06 09:00:00,3541.8,0.3,3.8,0,4765.4
2024-11-06 10:00:00,3805.8,-0.3,1.6,0,4888.3
2024-11-06 11:00:00,3617.5,2.5,1.0,0,4771.5
2024-11-06 12:00:00,3670.1,-2.2,4.1,0,4837.1
2024-11-06 13:00:00,3436.4,4.1,6.3,0,4792.4
2024-11-06 14:00:00,3732.0,-2.1,6.3,0,4878.5
2024-11-06 15:00:00,3785.6,-2.1,4.2,0,4823.0
2024-11-06 16:00:00,3830.1,-1.7,8.0,0,4833.0
2024-11-06 17:00:00,3334.4,3.3,3.8,0,4834.7
2024-11-06 18:00:00,3635.2,-0.8,3.7,0,4854.9
2024-11-06 19:00:00,3696.0,-3.0,1.1,0,4840.4
2024-11-06 20:00:00,3269.3,-0.8,3.1,0,4837.6
2024-11-06 21:00:00,3116.3,0.9,5.7,0,4813.8
2024-11-06 22:00:00,3183.5,-2.5,7.1,0,4761.0
2024-11-06 23:00:00,3167.4,-2.4,2.3,0,4783.8
2024-11-07 00:00:00,2734.1,7.2,4.9,0,4877.7
2024-11-07 01:00:00,3185.6,-1.8,6.1,0,4826.5
2024-11-07 02:00:00,2892.7,-0.1,4.0,0,4808.6
2024-11-07 03:00:00,3032.9,-0.3,0.6,0,4771.5
2024-11-07 04:00:00,3179.4,-0.4,4.5,0,4755.8
2024-11-07 05:00:00,3178.5,2.7,5.5,0,4806.7
2024-11-07 06:00:00,3349.3,3.7,2.1,0,4886.2
2024-11-07 07:00:00,3242.4,-0.1,3.5,0,4814.0
2024-11-07 08:00:00,3513.9,-2.9,1.7,0,4861.8
2024-11-07 09:00:00,3103.7,4.6,1.1,0,4811.7
2024-11-07 10:00:00,3470.2,0.5,6.1,0,4873.8
2024-11-07 11:00:00,3207.0,6.0,4.0,0,4824.2
2024-11-07 12:00:00,3913.4,-5.9,7.2,0,4780.2
2024-11-07 13:00:00,3615.9,1.4,5.7,0,4828.4
2024-11-07 14:00:00,3435.8,6.6,3.3,0,4933.5
2024-11-07 15:00:00,3639.9,-0.2,3.8,0,4931.3
2024-11-07 16:00:00,3645.8,0.1,5.1,0,4866.1
2024-11-07 17:00:00,3471.5,1.7,5.9,0,4835.0
2024-11-07 18:00:00,3388.0,-0.9,4.6,0,4857.0
2024-11-07 19:00:00,3203.4,-0.1,6.2,0,4857.7
2024-11-07 20:00:00,3346.3,-0.2,3.4,0,4839.8
2024-11-07 21:00:00,3405.9,-1.1,2.0,0,4863.9
2024-11-07 22:00:00,3206.3,4.5,3.9,0,4852.2
2024-11-07 23:00:00,3084.4,2.2,4.4,0,4826.0
2024-11-08 00:00:00,3143.2,1.4,1.6,0,4784.2
2024-11-08 01:00:00,2968.7,3.0,1.3,0,4820.9
2024-11-08 02:00:00,3086.5,-0.2,4.9,0,4883.9
2024-11-08 03:00:00,3160.2,-1.7,3.2,0,4842.4
2024-11-08 04:00:00,3173.1,-1.2,3.7,0,4859.0
2024-11-08 05:00:00,3242.7,0.6,3.3,0,4829.8
2024-11-08 06:00:00,3341.5,-2.6,7.0,0,4791.0
2024-11-08 07:00:00,3398.2,-0.9,6.5,0,4832.0
2024-11-08 08:00:00,3385.6,-0.9,1.5,0,4792.8
2024-11-08 09:00:00,3282.2,7.0,2.9,0,4789.6
2024-11-08 10:00:00,3866.6,-7.7,5.7,0,4904.2
2024-11-08 11:00:00,3667.8,0.1,5.2,0,4822.9
2024-11-08 12:00:00,3483.7,5.8,3.9,0,4806.9
2024-11-08 13:00:00,3726.2,1.0,1.7,0,4924.8
2024-11-08 14:00:00,3645.8,2.9,2.6,0,4884.7
2024-11-08 15:00:00,3604.7,0.9,3.0,0,4825.4
2024-11-08 16:00:00,3725.6,-1.4,4.6,0,4865.3
2024-11-08 17:00:00,3766.5,-6.1,7.4,0,4832.2
2024-11-08 18:00:00,3212.6,1.2,2.6,0,4809.3
2024-11-08 19:00:00,3500.9,-1.7,1.9,0,4867.7
2024-11-08 20:00:00,3391.5,-1.8,3.8,0,4827.7
2024-11-08 21:00:00,3343.5,-0.9,6.1,0,4847.7
2024-11-08 22:00:00,2905.0,5.9,1.1,0,4895.0
2024-11-08 23:00:00,2621.2,7.8,6.9,0,4889.5
2024-11-09 00:00:00,3007.5,1.1,3.7,0,4818.6
2024-11-09 01:00:00,3171.8,-1.0,2.5,0,4870.4
2024-11-09 02:00:00,3224.1,-3.1,0.8,0,4789.7
2024-11-09 03:00:00,3006.2,1.8,5.4,0,4868.6
2024-11-09 04:00:00,2752.0,5.8,3.7,0,4853.5
2024-11-09 05:00:00,3125.6,-0.3,4.3,0,4865.1
2024-11-09 06:00:00,3621.5,-6.7,2.2,0,4831.2
2024-11-09 07:00:00,3115.2,2.4,3.4,0,4950.3
2024-11-09 08:00:00,3293.8,3.4,3.0,0,4801.1
2024-11-09 09:00:00,3750.3,-4.3,3.8,0,4894.7
2024-11-09 10:00:00,3695.8,0.9,2.7,0,4794.5
2024-11-09 11:00:00,3657.5,1.8,0.9,0,4871.3
2024-11-09 12:00:00,3798.4,0.2,9.5,0,4874.9
2024-11-09 13:00:00,3844.0,-2.0,1.3,0,4848.9
2024-11-09 14:00:00,3466.0,3.5,4.4,0,4821.4
2024-11-09 15:00:00,3652.6,-0.8,0.5,0,4853.2
2024-11-09 16:00:00,3713.4,-4.0,0.0,0,4859.5
2024-11-09 17:00:00,3867.3,-5.7,4.2,0,4935.6
2024-11-09 18:00:00,3220.3,4.2,4.3,0,4802.5
2024-11-09 19:00:00,3249.1,2.3,6.5,0,4818.3
2024-11-09 20:00:00,3271.0,0.7,4.8,0,4860.4
2024-11-09 21:00:00,3415.6,-0.9,3.7,0,4833.3
2024-11-09 22:00:00,3256.8,-1.2,2.1,0,4841.1
2024-11-09 23:00:00,3122.6,-2.8,7.0,0,4899.6
2024-11-10 00:00:00,3121.9,-1.1,5.9,0,4707.3
2024-11-10 01:00:00,3453.5,-6.1,1.5,0,4818.4
2024-11-10 02:00:00,3203.2,-2.0,4.1,0,4761.2
2024-11-10 03:00:00,2967.2,-0.7,4.3,0,4788.5
2024-11-10 04:00:00,2981.0,2.1,3.3,0,4968.6
2024-11-10 05:00:00,3120.4,0.1,5.5,0,4878.2
2024-11-10 06:00:00,3341.9,2.6,5.7,0,4895.9
2024-11-10 07:00:00,3337.9,4.3,3.6,0,4844.3
2024-11-10 08:00:00,3270.9,3.4,3.4,0,4886.3
2024-11-10 09:00:00,3425.6,1.6,7.0,0,4760.0
2024-11-10 10:00:00,3626.1,0.3,5.9,0,4900.3
2024-11-10 11:00:00,3820.1,-2.7,4.1,0,4807.3
2024-11-10 12:00:00,3511.3,2.4,0.7,0,4821.8
2024-11-10 13:00:00,3462.3,5.3,4.7,0,4873.6
2024-11-10 14:00:00,3517.7,1.2,5.4,0,4864.2
2024-11-10 15:00:00,3539.1,6.0,1.5,0,4852.6
2024-11-10 16:00:00,3655.1,-4.4,4.5,0,4780.2
2024-11-10 17:00:00,3530.2,-3.2,3.2,0,4853.3
2024-11-10 18:00:00,3403.4,2.8,3.6,0,4896.4
2024-11-10 19:00:00,3226.6,1.0,2.2,0,4821.7
2024-11-10 20:00:00,3083.4,4.2,3.7,0,4914.1
2024-11-10 21:00:00,3222.9,0.2,6.8,0,4804.7
2024-11-10 22:00:00,3314.8,-2.4,3.1,0,4848.7
2024-11-10 23:00:00,3093.6,-0.4,5.9,0,4925.1
2024-11-11 00:00:00,3427.3,-4.6,2.4,0,4816.5
2024-11-11 01:00:00,3190.7,-3.4,5.5,0,4903.3
2024-11-11 02:00:00,3079.7,2.9,4.0,0,4949.3
2024-11-11 03:00:00,3032.8,2.6,4.7,0,4859.2
2024-11-11 04:00:00,3330.8,1.1,4.0,0,4824.3
2024-11-11 05:00:00,3545.7,-5.1,5.3,0,4812.0
2024-11-11 06:00:00,3362.1,-1.0,1.1,0,4915.8
2024-11-11 07:00:00,3620.4,-3.6,1.2,0,4914.4
2024-11-11 08:00:00,3309.2,3.6,4.8,0,4923.1
2024-11-11 09:00:00,3622.4,-1.7,0.1,0,4849.0
2024-11-11 10:00:00,3659.8,-3.2,2.9,0,4902.5
2024-11-11 11:00:00,3610.9,0.1,3.9,0,4848.2
2024-11-11 12:00:00,4025.5,-1.9,2.3,0,4806.5
2024-11-11 13:00:00,3412.7,4.5,2.6,0,4906.8
2024-11-11 14:00:00,3767.1,-2.2,4.5,0,4932.3
2024-11-11 15:00:00,3880.4,-4.2,6.0,0,4799.6
2024-11-11 16:00:00,3929.8,-6.4,2.1,0,4798.6
2024-11-11 17:00:00,3613.8,-0.1,2.8,0,4852.6
2024-11-11 18:00:00,3515.9,-1.7,2.5,0,4898.4
2024-11-11 19:00:00,3628.1,-4.3,0.8,0,4793.9
2024-11-11 20:00:00,3279.7,3.6,4.3,0,4862.0
2024-11-11 21:00:00,3277.0,2.0,5.9,0,4821.1
2024-11-11 22:00:00,3137.4,-0.1,6.0,0,4885.6
2024-11-11 23:00:00,3008.8,4.1,2.3,0,4810.7
2024-11-12 00:00:00,2897.3,1.8,1.5,0,4891.5
2024-11-12 01:00:00,3099.4,-2.6,4.0,0,4845.0
2024-11-12 02:00:00,3091.2,-3.3,5.7,0,4806.1
2024-11-12 03:00:00,3022.4,2.3,4.3,0,4856.1
2024-11-12 04:00:00,3043.9,1.0,4.6,0,4756.0
2024-11-12 05:00:00,3075.0,0.3,6.3,0,4825.0
2024-11-12 06:00:00,3397.1,-2.7,2.5,0,4869.8
2024-11-12 07:00:00,3168.0,1.7,3.6,0,4764.3
2024-11-12 08:00:00,3739.0,-2.4,7.3,0,4724.4
2024-11-12 09:00:00,3547.6,-0.5,3.6,0,4735.9
2024-11-12 10:00:00,3560.7,4.2,1.5,0,4919.3
2024-11-12 11:00:00,3757.4,-2.1,2.7,0,4849.1
2024-11-12 12:00:00,3850.1,-4.9,2.1,0,4826.3
2024-11-12 13:00:00,4026.2,-3.3,4.7,0,4900.2
2024-11-12 14:00:00,3618.3,2.8,2.2,0,4832.7
2024-11-12 15:00:00,3868.0,0.6,4.5,0,4866.3
2024-11-12 16:00:00,3631.4,-0.6,2.5,0,4854.2
2024-11-12 17:00:00,3613.5,-1.7,0.2,0,4829.4
2024-11-12 18:00:00,3543.9,1.3,4.6,0,4867.6
2024-11-12 19:00:00,3628.5,-2.7,4.3,0,4891.6
2024-11-12 20:00:00,3307.4,0.8,5.0,0,4843.7
2024-11-12 21:00:00,3670.1,-2.4,2.7,0,4829.9
2024-11-12 22:00:00,3255.6,-2.9,2.4,0,4835.8
2024-11-12 23:00:00,3070.2,-2.1,4.8,0,4738.0
2024-11-13 00:00:00,3047.5,-1.5,7.0,0,4869.4
2024-11-13 01:00:00,3070.7,-0.5,4.0,0,4794.8
2024-11-13 02:00:00,3228.8,0.4,4.8,0,4886.8
2024-11-13 03:00:00,3552.2,-11.4,3.4,0,4850.7
2024-11-13 04:00:00,3446.1,-2.8,0.9,0,4860.5
2024-11-13 05:00:00,3355.5,-1.5,5.9,0,4890.3
2024-11-13 06:00:00,3267.5,4.2,5.8,0,4808.9
2024-11-13 07:00:00,3613.4,-3.6,5.4,0,4873.7
2024-11-13 08:00:00,3541.6,0.1,3.6,0,4868.7
2024-11-13 09:00:00,3481.9,4.1,5.2,0,4846.0
2024-11-13 10:00:00,3802.8,-4.3,5.8,0,4808.9
2024-11-13 11:00:00,3623.3,0.8,7.2,0,4885.0
2024-11-13 12:00:00,3915.9,-2.8,6.0,0,4890.4
2024-11-13 13:00:00,4045.1,-1.9,4.1,0,4861.0
2024-11-13 14:00:00,3727.0,-2.8,1.4,0,4801.8
2024-11-13 15:00:00,3632.8,-2.5,4.3,0,4828.9
2024-11-13 16:00:00,3278.9,7.8,4.5,0,4852.3
2024-11-13 17:00:00,3597.3,2.2,5.4,0,4889.7
2024-11-13 18:00:00,3385.2,3.0,6.7,0,4776.1
2024-11-13 19:00:00,3256.1,1.1,3.8,0,4827.1
2024-11-13 20:00:00,3555.9,-5.2,8.2,0,4835.1
2024-11-13 21:00:00,3042.9,0.8,0.5,0,4851.1
2024-11-13 22:00:00,3128.2,2.9,4.8,0,4790.2
2024-11-13 23:00:00,3207.7,-2.9,2.4,0,4844.4
2024-11-14 00:00:00,2999.7,2.4,0.2,0,4842.1
2024-11-14 01:00:00,3069.5,1.6,3.6,0,4805.8
2024-11-14 02:00:00,2925.5,5.0,1.1,0,4851.8
2024-11-14 03:00:00,3149.6,-1.8,3.7,0,4830.6
2024-11-14 04:00:00,3444.1,-3.8,4.1,0,4882.4
2024-11-14 05:00:00,3404.9,-1.6,6.2,0,4813.4
2024-11-14 06:00:00,3007.0,3.8,1.0,0,4862.2
2024-11-14 07:00:00,3665.9,-6.0,5.8,0,4817.2
2024-11-14 08:00:00,3708.1,-6.7,4.2,0,4827.7
2024-11-14 09:00:00,3487.5,-0.3,6.1,0,4872.5
2024-11-14 10:00:00,3812.4,-1.9,3.1,0,4869.4
2024-11-14 11:00:00,3709.8,-0.5,1.3,0,4836.8
2024-11-14 12:00:00,3639.7,2.3,1.6,0,4844.2
2024-11-14 13:00:00,3810.3,-2.2,1.4,0,4785.0
2024-11-14 14:00:00,4088.6,-6.2,5.0,0,4927.8
2024-11-14 15:00:00,3534.9,5.6,7.0,0,4892.0
2024-11-14 16:00:00,4052.3,-3.5,2.9,0,4890.2
2024-11-14 17:00:00,3751.4,-3.7,5.3,0,4777.9
2024-11-14 18:00:00,3252.6,2.8,1.0,0,4827.9
2024-11-14 19:00:00,3452.8,-1.7,4.4,0,4840.9
2024-11-14 20:00:00,3457.0,-0.7,5.3,0,4761.1
2024-11-14 21:00:00,3144.8,0.9,1.1,0,4902.2
2024-11-14 22:00:00,2931.8,2.7,3.6,0,4930.4
2024-11-14 23:00:00,3118.6,-1.5,5.4,0,4960.8
2024-11-15 00:00:00,2905.6,3.8,1.9,0,4807.8
2024-11-15 01:00:00,3264.0,-7.1,6.7,0,4866.0
2024-11-15 02:00:00,3069.3,1.6,4.7,0,4926.2
2024-11-15 03:00:00,3261.8,-3.2,5.4,0,4847.4
2024-11-15 04:00:00,3140.4,3.4,3.2,0,4831.8
2024-11-15 05:00:00,3235.8,-0.3,0.6,0,4766.8
2024-11-15 06:00:00,3521.9,-2.7,5.1,0,4916.7
2024-11-15 07:00:00,3336.7,1.3,3.8,0,4859.1
2024-11-15 08:00:00,3330.1,2.0,4.1,0,4823.6
2024-11-15 09:00:00,3503.7,1.2,6.2,0,4874.3
2024-11-15 10:00:00,3697.3,-3.8,5.5,0,4867.8
2024-11-15 11:00:00,4018.7,-2.2,7.8,0,4868.5
2024-11-15 12:00:00,3821.5,-0.7,4.3,0,4849.3
2024-11-15 13:00:00,3744.9,-0.8,2.6,0,4941.2
2024-11-15 14:00:00,3662.9,1.5,3.6,0,4853.4
2024-11-15 15:00:00,3809.5,-6.8,4.8,0,4941.1
2024-11-15 16:00:00,3814.1,0.3,6.0,0,4888.3
2024-11-15 17:00:00,3817.9,-1.6,1.1,0,4877.7
2024-11-15 18:00:00,3683.0,-3.2,4.0,0,4854.4
2024-11-15 19:00:00,3599.1,-2.9,7.2,0,4908.8
2024-11-15 20:00:00,3281.7,-1.4,3.5,0,4865.8
2024-11-15 21:00:00,3619.7,-11.5,5.9,0,4813.5
2024-11-15 22:00:00,3140.3,-2.8,5.0,0,4811.8
2024-11-15 23:00:00,3257.9,-3.3,5.9,0,4881.2
2024-11-16 00:00:00,3195.9,0.7,2.4,0,4817.2
2024-11-16 01:00:00,3195.7,-3.3,2.4,0,4859.5
2024-11-16 02:00:00,3212.0,-1.5,4.0,0,4915.4
2024-11-16 03:00:00,3102.6,3.7,0.9,0,4877.8
2024-11-16 04:00:00,2960.4,2.1,3.5,0,4826.5
2024-11-16 05:00:00,3388.3,1.8,4.5,0,4933.1
2024-11-16 06:00:00,3577.6,-2.4,7.6,0,4890.0
2024-11-16 07:00:00,3470.3,0.7,4.8,0,4913.5
2024-11-16 08:00:00,3702.9,-1.6,5.3,0,4749.2
2024-11-16 09:00:00,3787.3,-1.5,6.3,0,4879.1
2024-11-16 10:00:00,3708.4,0.3,2.1,0,4904.7
2024-11-16 11:00:00,4018.1,-2.7,3.7,0,4947.6
2024-11-16 12:00:00,3569.1,3.6,8.9,0,4789.4
2024-11-16 13:00:00,3907.0,-1.4,3.8,0,4922.9
2024-11-16 14:00:00,3870.6,1.0,6.2,0,4944.8
2024-11-16 15:00:00,3317.5,3.5,5.9,0,4761.7
2024-11-16 16:00:00,3636.7,2.2,1.0,0,4886.5
2024-11-16 17:00:00,3927.5,-5.1,4.6,0,4893.5
2024-11-16 18:00:00,3349.5,0.4,4.3,0,4846.2
2024-11-16 19:00:00,3407.2,1.7,4.7,0,4838.1
2024-11-16 20:00:00,3207.0,1.8,2.5,0,4896.0
2024-11-16 21:00:00,3491.2,-4.2,1.8,0,4831.8
2024-11-16 22:00:00,3311.9,-2.9,3.0,0,4851.7
2024-11-16 23:00:00,2974.8,2.1,3.8,0,4903.2
2024-11-17 00:00:00,3368.5,-3.4,6.4,0,4952.8
2024-11-17 01:00:00,3149.4,-2.0,7.6,0,4892.0
2024-11-17 02:00:00,3010.4,3.7,6.8,0,4871.8
2024-11-17 03:00:00,3340.3,-1.2,5.7,0,4839.3
2024-11-17 04:00:00,3254.9,-3.3,2.0,0,4814.6
2024-11-17 05:00:00,3440.6,-3.7,3.2,0,4920.6
2024-11-17 06:00:00,3324.6,-0.1,4.4,0,4857.4
2024-11-17 07:00:00,3652.7,-5.1,2.7,0,4922.6
2024-11-17 08:00:00,3846.2,-1.8,5.2,0,4848.6
2024-11-17 09:00:00,3682.6,-0.1,5.4,0,4832.6
2024-11-17 10:00:00,3605.8,2.8,5.1,0,4886.2
2024-11-17 11:00:00,3768.9,0.9,6.1,0,4861.3
2024-11-17 12:00:00,3990.3,-3.2,2.2,0,4804.8
2024-11-17 13:00:00,3506.8,2.5,5.9,0,4956.0
